"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
63714,12/31/2017 0:00:00,17943,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2222001.00,0.00,2222001.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2222001.00,2222001.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00
63715,12/31/2017 0:00:00,17944,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00
63716,12/31/2017 0:00:00,17945,0.00,0.00,0.00,0.00,0.00,0.00,4183337.00,4183337.00,0.00,0.00,0.00,0.00,22669475.00,0.00,22669475.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237416.00,237416.00,0.00,233859.00,0.00,233859.00,164124.00,0.00,164124.00,27466873.00,27466873.00,0.00,216078.00,0.00,216078.00,49.00,0.00,6.00,3.00,0.00,0.00,18.00,0.00,6.00,0.00,30.00,0.00,30.00,10.00,0.00,1.00,0.00,19.00,49.00,469.00,68.00,481.00,5.00,0.00,0.00,0.00,5.00,2031.00
63757,12/31/2017 0:00:00,17985,0.00,0.00,0.00,0.00,0.00,0.00,5550378.00,5550378.00,0.00,232625.00,232625.00,0.00,7616239.00,0.00,7616239.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221150.00,221150.00,0.00,1207500.00,0.00,1207500.00,0.00,0.00,0.00,20100959.00,20100959.00,0.00,5494217.00,0.00,5494217.00,188.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,183.00,13.00,196.00,5.00,0.00,183.00,0.00,5.00,201.00,547.00,724.00,0.00,0.00,0.00,0.00,0.00,0.00,674.00
63761,12/31/2017 0:00:00,17989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63783,12/31/2017 0:00:00,18011,0.00,0.00,0.00,0.00,0.00,0.00,1365788.00,1365788.00,0.00,0.00,0.00,0.00,9936845.00,0.00,9936845.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,199189.00,0.00,199189.00,11501822.00,11501822.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,11.00,11.00,155.00,151.00,0.00,0.00,0.00,0.00,0.00,0.00,454.00
63789,12/31/2017 0:00:00,18017,0.00,0.00,0.00,0.00,0.00,0.00,9576625.00,9576625.00,0.00,0.00,0.00,0.00,730519.00,0.00,730519.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,569956.00,569956.00,0.00,1412924.00,0.00,1412924.00,0.00,0.00,0.00,15540293.00,15540293.00,0.00,3820225.00,0.00,3820225.00,121.00,1.00,1.00,3.00,0.00,0.00,27.00,0.00,3.00,0.00,42.00,1.00,42.00,75.00,0.00,12.00,1.00,79.00,122.00,746.00,557.00,0.00,0.00,0.00,0.00,0.00,0.00,1203.00
63791,12/31/2017 0:00:00,18019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1614014.00,0.00,1614014.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2020214.00,2020214.00,0.00,406200.00,0.00,406200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,0.00,43.00,0.00,0.00,0.00,0.00,0.00,85.00
63793,12/31/2017 0:00:00,18021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35576.00,35576.00,0.00,35576.00,0.00,35576.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00
63799,12/31/2017 0:00:00,18027,0.00,0.00,0.00,0.00,0.00,0.00,107575325.00,107575325.00,0.00,0.00,0.00,0.00,109001092.00,0.00,109001092.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50000.00,50000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,252299517.00,252299517.00,0.00,35723100.00,0.00,35723100.00,75.00,21.00,0.00,0.00,0.00,0.00,10.00,0.00,64.00,6.00,74.00,7.00,81.00,1.00,14.00,0.00,0.00,15.00,96.00,1539.00,1624.00,0.00,0.00,0.00,0.00,0.00,0.00,273.00
63802,12/31/2017 0:00:00,18030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,569127.00,0.00,569127.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,569127.00,569127.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,34.00
63805,12/31/2017 0:00:00,18033,0.00,0.00,0.00,0.00,0.00,0.00,2881446.00,2871946.00,9500.00,0.00,0.00,0.00,28786633.00,0.00,28786633.00,0.00,0.00,0.00,0.00,619247.00,619247.00,0.00,0.00,0.00,2231885.00,436918.00,1794967.00,0.00,0.00,0.00,3785688.00,0.00,3785688.00,45677079.00,45667579.00,9500.00,10223312.00,0.00,10223312.00,187.00,66.00,1.00,17.00,0.00,0.00,60.00,24.00,32.00,30.00,97.00,65.00,162.00,72.00,1.00,3.00,9.00,92.00,253.00,976.00,282.00,16.00,0.00,0.00,0.00,0.00,0.00,1025.00
63828,12/31/2017 0:00:00,18056,0.00,0.00,0.00,0.00,0.00,0.00,20378332.00,20378332.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,515027.00,515027.00,0.00,494050.00,0.00,494050.00,0.00,0.00,0.00,26697864.00,26697864.00,0.00,5825482.00,0.00,5825482.00,12.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,12.00,13.00,25.00,0.00,0.00,7.00,8.00,0.00,25.00,3923.00,433.00,0.00,0.00,0.00,0.00,0.00,0.00,812.00
63829,12/31/2017 0:00:00,18057,0.00,0.00,0.00,0.00,0.00,0.00,86108127.00,86108127.00,0.00,0.00,0.00,0.00,17967283.00,0.00,17967283.00,0.00,0.00,0.00,3090277.00,0.00,3090277.00,0.00,0.00,0.00,9651805.00,9651805.00,0.00,1425665.00,0.00,1425665.00,12532375.00,0.00,12532375.00,129259983.00,129259983.00,0.00,11226533.00,0.00,11226533.00,264.00,3.00,14.00,13.00,0.00,0.00,73.00,1.00,65.00,2.00,217.00,3.00,220.00,20.00,0.00,72.00,0.00,47.00,267.00,2040.00,2100.00,12.00,0.00,0.00,0.00,0.00,0.00,1116.00
63830,12/31/2017 0:00:00,18058,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00
63832,12/31/2017 0:00:00,18060,0.00,0.00,0.00,0.00,0.00,0.00,84080379.00,84080379.00,0.00,0.00,0.00,0.00,118842510.00,0.00,118842510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25881266.00,0.00,25881266.00,16640.00,0.00,16640.00,266463374.00,266463374.00,0.00,37642579.00,0.00,37642579.00,60.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,13.00,0.00,60.00,0.00,60.00,0.00,0.00,42.00,0.00,0.00,60.00,1354.00,2825.00,0.00,0.00,0.00,0.00,0.00,0.00,361.00
63834,12/31/2017 0:00:00,18062,0.00,0.00,0.00,0.00,0.00,0.00,1152845.00,1152845.00,0.00,0.00,0.00,0.00,2641086.00,0.00,2641086.00,25000.00,25000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158461.00,158461.00,0.00,1211365.00,0.00,1211365.00,0.00,0.00,0.00,5810926.00,5810926.00,0.00,805630.00,0.00,805630.00,50.00,0.00,0.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,6.00,0.00,44.00,50.00,145.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,222.00
63835,12/31/2017 0:00:00,18063,0.00,0.00,0.00,0.00,0.00,0.00,27652.00,27652.00,0.00,0.00,0.00,0.00,747351.00,0.00,747351.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51791.00,0.00,51791.00,0.00,0.00,0.00,1172581.00,1172581.00,0.00,345787.00,0.00,345787.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,20.00
63837,12/31/2017 0:00:00,18065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12762447.00,0.00,12762447.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5209373.00,5209373.00,0.00,0.00,0.00,0.00,4227732.00,0.00,4227732.00,16990179.00,16990179.00,0.00,0.00,0.00,0.00,405.00,0.00,0.00,70.00,0.00,0.00,325.00,0.00,7.00,0.00,332.00,0.00,332.00,3.00,0.00,0.00,0.00,73.00,405.00,4.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,7.00
63844,12/31/2017 0:00:00,18072,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,636595.00,0.00,636595.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,0.00,500.00,55893.00,0.00,55893.00,1424253.00,1424253.00,0.00,731265.00,0.00,731265.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,43.00
63851,12/31/2017 0:00:00,18079,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00
63856,12/31/2017 0:00:00,18084,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63859,12/31/2017 0:00:00,18087,0.00,0.00,0.00,0.00,0.00,0.00,1917815.00,1917815.00,0.00,25548.00,25548.00,0.00,1277107.00,0.00,1277107.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275092.00,275092.00,0.00,225910.00,0.00,225910.00,24607.00,0.00,24607.00,3470987.00,3470987.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,2.00,6.00,0.00,0.00,0.00,8.00,10.00,236.00,444.00,7.00,0.00,0.00,0.00,0.00,0.00,144.00
63863,12/31/2017 0:00:00,18091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,428131.00,0.00,428131.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,428131.00,428131.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,60.00
63868,12/31/2017 0:00:00,18096,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,204092.00,0.00,204092.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,204092.00,204092.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00
63891,12/31/2017 0:00:00,18119,0.00,0.00,0.00,0.00,0.00,0.00,397109.00,397109.00,0.00,290252.00,290252.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7459.00,0.00,7459.00,694820.00,694820.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00
63896,12/31/2017 0:00:00,18124,0.00,0.00,0.00,0.00,0.00,0.00,3118536.00,3118536.00,0.00,0.00,0.00,0.00,1844443.00,0.00,1844443.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,382277.00,0.00,382277.00,0.00,0.00,0.00,5345256.00,5345256.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227.00,199.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00
63899,12/31/2017 0:00:00,18127,0.00,0.00,0.00,0.00,0.00,0.00,474571.00,474571.00,0.00,0.00,0.00,0.00,941138.00,0.00,941138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44494.00,0.00,44494.00,316005.00,0.00,316005.00,1776208.00,1776208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,116.00
63903,12/31/2017 0:00:00,18131,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.00
63906,12/31/2017 0:00:00,18134,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63918,12/31/2017 0:00:00,18146,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
63923,12/31/2017 0:00:00,18151,0.00,0.00,0.00,0.00,0.00,0.00,8278444.00,8278444.00,0.00,0.00,0.00,0.00,10881782.00,0.00,10881782.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,874062.00,874062.00,0.00,40128.00,0.00,40128.00,250085.00,0.00,250085.00,23555819.00,23555819.00,0.00,4105380.00,0.00,4105380.00,70.00,0.00,0.00,8.00,0.00,0.00,11.00,0.00,1.00,0.00,31.00,0.00,33.00,31.00,0.00,19.00,0.00,35.00,70.00,569.00,546.00,0.00,0.00,0.00,0.00,0.00,0.00,882.00
63932,12/31/2017 0:00:00,18160,0.00,0.00,0.00,0.00,0.00,0.00,8354472.00,8354472.00,0.00,370737.00,370737.00,0.00,56476297.00,0.00,56476297.00,200000.00,200000.00,0.00,420000.00,0.00,420000.00,0.00,0.00,0.00,2988310.00,2988310.00,0.00,0.00,0.00,0.00,7426136.00,0.00,7426136.00,82033891.00,82033891.00,0.00,9406249.00,0.00,9406249.00,408.00,6.00,7.00,197.00,0.00,0.00,73.00,3.00,4.00,2.00,82.00,6.00,88.00,122.00,0.00,3.00,1.00,326.00,414.00,1159.00,1217.00,0.00,0.00,0.00,0.00,0.00,0.00,1380.00
63940,12/31/2017 0:00:00,18168,0.00,0.00,0.00,0.00,0.00,0.00,330418.00,330418.00,0.00,0.00,0.00,0.00,682518.00,0.00,682518.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146197.00,0.00,146197.00,0.00,0.00,0.00,2029324.00,2029324.00,0.00,870191.00,0.00,870191.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,52.00
63943,12/31/2017 0:00:00,18171,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2196022.00,0.00,2196022.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2196022.00,2196022.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,104.00
63944,12/31/2017 0:00:00,18172,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40687.00,40687.00,0.00,40687.00,0.00,40687.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.00
63945,12/31/2017 0:00:00,18173,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63958,12/31/2017 0:00:00,18186,0.00,0.00,0.00,0.00,0.00,0.00,69159281.00,69159281.00,0.00,0.00,0.00,0.00,124557513.00,0.00,124557513.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3299519.00,0.00,3299519.00,197254197.00,197254197.00,0.00,237884.00,0.00,237884.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1058.00,0.00,1865.00,0.00,0.00,0.00,0.00,0.00,110.00
63965,12/31/2017 0:00:00,18193,0.00,0.00,0.00,0.00,0.00,0.00,1389704.00,1389704.00,0.00,0.00,0.00,0.00,905060.00,0.00,905060.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262981.00,0.00,262981.00,0.00,0.00,0.00,2557745.00,2557745.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,95.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00
63971,12/31/2017 0:00:00,18199,0.00,0.00,0.00,0.00,0.00,0.00,5623444.00,5623444.00,0.00,0.00,0.00,0.00,32860332.00,0.00,32860332.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160000.00,160000.00,0.00,233998.00,0.00,233998.00,340285.00,0.00,340285.00,39162221.00,39162221.00,0.00,104162.00,0.00,104162.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,238.00,346.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00
63977,12/31/2017 0:00:00,18205,0.00,0.00,0.00,0.00,0.00,0.00,1190460.00,1190460.00,0.00,0.00,0.00,0.00,1568665.00,0.00,1568665.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113379.00,0.00,113379.00,0.00,0.00,0.00,3288007.00,3288007.00,0.00,415503.00,0.00,415503.00,2.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,3.00,4.00,1.00,0.00,0.00,1.00,1.00,5.00,39.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,262.00
63982,12/31/2017 0:00:00,18210,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29758.00,0.00,29758.00,29758.00,29758.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00
63988,12/31/2017 0:00:00,18216,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1284976.00,0.00,1284976.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1284976.00,1284976.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00
63996,12/31/2017 0:00:00,18224,0.00,0.00,0.00,0.00,0.00,0.00,3194676.00,3194676.00,0.00,0.00,0.00,0.00,3214168.00,0.00,3214168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,248839.00,248839.00,0.00,457797.00,0.00,457797.00,933280.00,0.00,933280.00,10627016.00,10627016.00,0.00,2827095.00,0.00,2827095.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,324.00,233.00,0.00,2.00,0.00,0.00,0.00,2.00,942.00
